RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2025-12-10;AALR3T;BRAALRTNO008;AALR;;EQUITY FORWARD;16;;;;;;;;;262000;1342583,13
2025-12-10;AAPLB659;BRAAPL9B00E7;AAPL;;EQUITY CALL;;;154;100;0;0;100;3;1;;
2025-12-10;ABCB4T;BRABCBTNP006;ABCB;;EQUITY FORWARD;24;;;;;;;;;317000;7634477,62
2025-12-10;ABCBA218;BRABCB4A01A2;ABCB;;EQUITY CALL;;;148;0;0;300;300;1;2;;
2025-12-10;ABCBA220;BRABCB4A0135;ABCB;;EQUITY CALL;;;148;0;0;300;300;1;1;;
2025-12-10;ABCBA225;BRABCB4A0176;ABCB;;EQUITY CALL;;;148;0;0;200;200;2;2;;
2025-12-10;ABCBA228;BRABCB4A01B0;ABCB;;EQUITY CALL;;;148;100;0;0;100;1;1;;
2025-12-10;ABCBA230;BRABCB4A0192;ABCB;;EQUITY CALL;;;148;300;0;0;300;2;1;;
2025-12-10;ABCBA235;BRABCB4A0150;ABCB;;EQUITY CALL;;;148;600;0;2000;2600;4;8;;
2025-12-10;ABCBA238;BRABCB4A01C8;ABCB;;EQUITY CALL;;;148;0;0;1800;1800;1;3;;
2025-12-10;ABCBA240;BRABCB4A0184;ABCB;;EQUITY CALL;;;148;0;0;2800;2800;2;2;;
2025-12-10;ABCBA243;BRABCB4A00Y4;ABCB;;EQUITY CALL;;;148;2300;0;13600;15900;6;17;;
2025-12-10;ABCBA253;BRABCB4A01F1;ABCB;;EQUITY CALL;;;148;0;1800;1200;3000;1;5;;
2025-12-10;ABCBA258;BRABCB4A01E4;ABCB;;EQUITY CALL;;;148;17200;0;3300;20500;7;12;;
2025-12-10;ABCBA268;BRABCB4A01D6;ABCB;;EQUITY CALL;;;148;400;1100;500;2000;5;4;;
